id,title,address,longitude,latitude,identifier,lunch_duration_in_minutes,company_id,city_id,enabled,created_at,updated_at,phone,short_title
2033,Бэст Прайс Е-9424 г. Экибастуз,Улица Машхур Жусупа 147А,75.33925,51.705258,,"0",72,32,"0",2026-02-25 16:14:40,2026-02-26 13:48:16,7011211534,
1749,"ТОО ""Technodom Operator"" г. Караганда Бухар Жырау 85/2","проспект Бухар Жырау, 85/2, Караганда, Казахстан",73.1092219066231,49.7853050941201,,"0",79,11,"0",2025-10-07 16:07:21,2025-10-07 16:07:21,7708727539,"Технодом, Бухар Жырау 85/2"
701,ЗАММЛЕР КАЗАХСТАН г. Актобе Ирбис ул. Санкибай батыра 1В,"проспект Санкибай Батыра, 1Л/2, Актобе, Казахстан",57.1249783472213,50.2958156268648,,"0",171,5,"0",,2025-09-03 11:14:28,7026655432,
691,Жеті Аспан ТОО г. Астана Европа Сити,"улица Акмешит, 1блок1, Есильский район, Астана, Казахстан",71.4243818048935,51.1195148449237,,"0",168,1,"0",,2025-09-03 11:37:37,7079134396,Галмарт - Европа сити ул.Акмешит 1блок1
692,Жеті Аспан ТОО г. Астана Склад СЭЗ Бұйрат 55,"улица Буйрат, 55, Астана, Казахстан",71.5392424437698,51.1684221647449,,"0",168,1,"0",,2025-09-03 11:37:17,7025209291,
725,ЗАММЛЕР КАЗАХСТАН ТОО г. Тараз ул. Сыпатай батыр 8Б,"улица Сыпатай батыра, 8Б, Тараз, Жамбылская область, Казахстан",71.4060927023127,42.9108410468284,,"0",171,25,"0",,2025-09-15 19:02:08,7078316368,
2037,Бэст Прайс Казахстан ТОО Е-1144 г. Сарань,Улица Жамбыла 66,72.827956,49.800435,,"0",72,39,"0",2026-02-26 16:09:00,2026-02-26 16:09:00,7011211534,
1824,New Kitchen ТОО,Улица Северное Кольцо 32,76.900666,43.313781,,"0",439,2,"0",2025-11-17 12:05:52,2025-11-17 12:05:52,7011211534,Нью Китчен (склад)
1748,Silk Road Electronics ТОО Карагндинская область город Сарань,"046-й учетный квартал, 652, Сарань, Карагандинская область, Казахстан",72.8126508459028,49.840717167107,,"0",378,11,"0",2025-10-07 15:53:05,2025-10-07 15:53:05,7770792878,"Завод Сарань, 046-й учетный квартал, 652, Сарань, Карагандинская область, Казахстан"
730,Компания Эврика ТОО,,,,,"0",75,2,"0",,,,
1818,"Ishim log TOO г. Астана, ул. Бұйрат 65","улица Буйрат, 65, Астана, Казахстан",71.5409094179851,51.1577160185073,,"0",437,1,"0",2025-11-14 17:34:07,2025-11-14 17:34:07,7056026664,Ишим Склад Буйрат 65
1934,Актауский филиал ТОО KDV Казахстан,Улица Промзона 6,40.675743,45.457507,,"0",455,4,"0",2025-12-24 15:52:19,2025-12-24 15:52:19,7011211534,Яшкино склад промзона
1663,"ТОО ""Tecnodom Operator"" (Технодом) г. Уральск","улица Григория Потанина, 5Н1, Уральск, Западно-Казахстанская область, Казахстан",51.4088836097869,51.236548332419,,"0",79,29,"0",2025-08-27 10:23:51,2025-08-27 10:23:51,7058042898,Технодом Сырыма Датова 2/5
764,"ОсОО ""Euro TechStroy"" г.Бишкек",,,,,"0",182,8,"0",,,,
765,"ОсОО ""Артвин Девелопмент"" г. Бишкек",,,,,"0",183,8,"0",,,,
766,"ОсОО ""Голден Констаркшен"" г. Бишкек",,,,,"0",184,8,"0",,,,
767,"ОсОО ""ЖАНА ПОСТ"" г. Бишкек",,,,,"0",185,8,"0",,,,
768,"ОсОО ""Риха"" г. Бишкек",,,,,"0",186,8,"0",,,,
2036,Бэст Прайс Казахстан ТОО Е-9476  г. Сатпаев,Улица Сатпаева 109,75.720558,50.795786,,"0",72,21,"0",2026-02-26 15:56:26,2026-02-26 16:09:08,7011211534,
1769,ТОО Magnum cash&carry г. Алматы село байсерке ул. султан бейбарыса 1/2,"Склад временного хранения Даму, село Байсерке, Илийский район, Алматинская область, Казахстан",77.0322934486039,43.4497679586614,,"0",386,2,"0",2025-10-09 16:09:00,2025-10-09 16:09:00,7474030739,Магнум Даму (склад)
1987,КЦ Бригадир,Клара цеткина 63,69.586942,42.315521,,"0",467,31,"0",2026-02-02 22:32:00,2026-02-02 22:32:00,1212121221,КЦ Бригадир
829,ТехноGRAD ТОО г. Актобе,"41-й разъезд, 213А, Актобе, Казахстан",57.2535604871025,50.235637474309,,"0",80,5,"0",,2025-09-03 11:15:35,7017168622,
831,ТехноGRAD ТОО г. Уральск,"улица Иманова, 26/1, Уральск, Западно-Казахстанская область, Казахстан",51.451996260155,51.2420215469912,,"0",80,29,"0",,2025-08-27 10:21:58,7717183328,
815,Спортмастер Казахстан ТОО,"проспект Аль-Фараби, 65, Костанай, Казахстан",63.6366366511203,53.21133290536,,"0",196,56,"0",,2025-09-02 15:54:37,7072366359,
2038,Скиф Трейд ТОО г. Астана Отдел развитие  ул. Байтурсынова 34,"район Сарайшык, Астана, Казахстан",71.5268412934718,51.1148897075151,,"0",86,1,"0",2026-02-26 21:05:17,2026-02-26 21:05:17,7056026664,
2042,"ЗАММЛЕР КАЗАХСТАН ТОО ПП-8 ⁠ул. Луговского, дом 33д","улица Н. Луговского, 33Д, Алматы, Казахстан",76.8925197380113,43.2875604017836,,"0",171,2,"0",2026-03-02 11:38:57,2026-03-02 11:38:57,1212121121,Заммлер ПП - 8
894,Частная компания Silk Road Resources Ltd г. Каскелен,,,,,"0",221,2,"0",,,,
893,Частная компания Astana Logistics Service Ltd,"проспект Кабанбай Батыра, 119/2, Астана, Казахстан",71.4569651779098,51.0259789423539,,"0",220,1,"0",,2025-09-03 11:21:07,7057619361,
1644,Trade Retail Group ТОО Кенесары 69,Кенесары 69,71.446239,51.168216,,"0",149,1,"0",2025-08-18 12:26:45,2025-08-18 12:26:45,7472228515,
1658,"ТОО ""Technodom Operator"" г. Алматы. ул. Суюнбая 481 З (склад)","проспект Суюнбая, 481З, Алматы, Казахстан",76.9852803362499,43.3552643764689,,"0",79,2,"0",2025-08-20 16:53:03,2026-03-13 09:39:04,7477781454,Технодом Суюнбая 481 З (склад)
1713,Тестовый объект2,"улица Братьев Жубановых, 172, Актобе, Казахстан",57.1395882736969,50.305104932369,,"0",359,5,"0",2025-09-28 23:59:50,2025-09-28 23:59:50,7252200000,
1653,Hardees - Moscow Mall010147150,"8-микрорайон, 37/1",76.863332,43.226844,,"0",67,2,"0",2025-08-19 17:17:53,2026-02-22 18:20:28,7756309756,
1651,Скиф Трейд ТОО Казыбаева,"улица Какимжана Казыбаева, 20, Жетысуский район, Алматы, Казахстан",76.9182598644011,43.2767671113943,,"0",86,2,"0",2025-08-19 15:45:29,2025-08-19 15:45:40,7053333006,
824,Тепличный комплекс ГРЭС» г. Алматы ул. Батталханова 59,"улица Заманбека Батталханова, 59, село Отеген батыра, Илийский район, Алматинская область, Казахстан",76.9952094827387,43.4308195199566,,"0",202,2,"0",,2025-08-20 16:46:04,7014842617,
2043,"ЗАММЛЕР КАЗАХСТАН ТОО ПП-5 ⁠ул.Ратушного, д. 78/1","улица Ю. Ратушного, 78/1, Алматы, Казахстан",76.9137847344588,43.2900442652977,,"0",171,2,"0",2026-03-02 11:44:07,2026-03-02 11:44:07,1212121212,Заммлер ПП - 5
1666,"ТОО ""Tecnodom Operator"" (Технодом) г. Павлодар ул. Назарбаева 202","проспект Нурсултана Назарбаева, 202, Павлодар, Казахстан",76.9704934871025,52.2527651694695,,"0",79,17,"0",2025-08-28 12:06:02,2025-08-28 12:06:02,7715354803,Технодом  Назарбаева 
1988,КЦ Бисквитный №2,"улица Клары Цеткин, 63, Шымкент, Казахстан",69.6252311599847,42.2956217654976,,"0",467,31,"0",2026-02-02 22:38:59,2026-02-02 22:38:59,1212121212,КЦ Бисквитный №2
740,Кублей ТОО,"улица Рыбокомбинат, 55, квартал Рыбцех, городской акимат Уральск, Западно-Казахстанская область, Казахстан",51.3008060163823,51.2365107972144,,"0",175,29,"0",,2025-08-27 10:20:56,7078760020,
741,Кублей ТОО г. Уральск Консервный завод,"улица Григория Потанина, Уральск, Западно-Казахстанская область, Казахстан",51.4179564192963,51.2378135421112,,"0",175,29,"0",,2025-08-27 10:21:20,7471288202,
886,Филиал Прима Дистрибьюшн в г.Уральск,"улица Штыбы, 68, Уральск, Западно-Казахстанская область, Казахстан",51.3779932394565,51.2428838024097,,"0",216,29,"0",,2025-08-27 10:29:03,7073427498,
1664,ТОО Gulser Computers (Алсер) г. Уральск,"улица Сергея Тюленина, 49/2, Уральск, Западно-Казахстанская область, Казахстан",51.4030927435513,51.2498092841769,,"0",209,29,"0",2025-08-27 10:28:33,2025-08-27 10:28:33,7057000065,Склад закрыт
2040,Trade Retail Group ТОО г. Астана ул. Кабанбай батыра 59,"проспект Кабанбай батыра, 59, Астана, Казахстан",71.3955238300499,51.0758070350161,,"0",149,1,"0",2026-02-26 21:07:15,2026-02-26 21:07:15,7056026664,
610,Бэст Прайс Казахстан ТОО г. Шымкент Е-1009 Тауке Хан,"проспект Тауке хана, 159, Шымкент, Казахстан",69.6278075337295,42.3113528054707,,"0",72,31,"0",,2025-08-28 12:55:41,7763920222,
612,Бэст Прайс Казахстан ТОО г. Шымкент Е-9584 мкр18,"18-й микрорайон, 2/1, Шымкент, Казахстан",69.6299340932541,42.3405160050918,,"0",72,31,"0",,2025-08-28 12:59:04,7057677169,
1668,"ТОО ""Technodom Operator"" г. Шымкент","микрорайон Асар-2, 2113, Шымкент, Казахстан",69.5724648348109,42.4089707383374,,"0",79,31,"0",2025-08-28 15:44:21,2025-08-28 15:44:21,7765418221,
666,Детский мир - Казахстан ТОО г. Жанаөзен,"микрорайон Оркен, 1Д, Жанаозен, Мангистауская область, Казахстан",52.8560846957703,43.336150987477,,"0",102,9,"0",,2025-09-02 18:38:59,7471262495,
2049,Алматы Ирбис,"проспект Суюнбая, 258/4, Алматы, Казахстан",76.9729519644824,43.3666700723512,,"0",472,2,"0",2026-03-02 13:20:09,2026-03-02 13:20:09,1212121222,Ирбис Суюнбая
226,Arena S (Арена S) ТОО г. Актобе ул. Джангельдана 172а,"улица Алиби Джангильдина, 172К, Актобе, Казахстан",57.2133301081081,50.3037128147912,,"0",65,5,"0",,2025-09-03 10:37:52,7078947362,
430,VEDA Kazakhstan (ВЕДА Казахстан) ТОО г. Актобе ул. Санкибай батыр 14 д,"проспект Санкибай Батыра, 14Д, Актобе, Казахстан",57.1296877189523,50.297148784628,,"0",150,5,"0",,2025-09-03 10:39:31,7014930910,
1696,Детский мир -  Казахстан ТОО г. Актау ДМ Актау SHUM KZ 3394,"4-й микрорайон, 74, Актау, Мангистауская область, Казахстан",51.1657097910015,43.6374257561339,,"0",102,4,"0",2025-09-02 16:37:36,2025-09-02 16:37:36,7701687021,
1698,Детский мир -  Казахстан ТОО г. Актау AK KALA MALL KZ-3249,"микрорайон 29А, 51, Актау, Мангистауская область, Казахстан",51.1778025258739,43.6738833816705,,"0",102,4,"0",2025-09-02 16:38:07,2025-09-02 16:38:07,7702665055,
1781,Hardees - Qazaq Oil Atyrau010147440,"проспект Султана Бейбарыса, 32, Атырау, Казахстан",51.9385978078005,47.1187316564069,,"0",67,7,"0",2025-10-20 11:25:23,2026-02-22 18:18:55,7002203910,
1812,VIP Сервис ТОО (Реддисон),Сарыарка 4,71.412301,51.159777,,"0",432,1,"0",2025-11-13 12:27:15,2025-11-13 12:27:15,7011211534,Реддисон Сарыарка 4
1791,тест 6-1,"улица Шолохова, 1Б, Аксай, Ростовская область, Россия",39.8577281271333,47.2741584610813,,"0",424,43,"0",2025-11-04 13:34:18,2025-11-04 13:34:18,4653623434,
2047,ЗАММЛЕР КАЗАХСТАН г. Алматы ул. Таланта 40 Б Грузовой Хаб (Бывший Хаб Суюнбая 258/4),"улица Талант, 40Б, Алматы, Казахстан",76.9142980287037,43.3539028982712,,"0",171,2,"0",2026-03-02 12:17:57,2026-03-02 12:17:57,1212121212,Грузовой хаб
731,"Компания Эврика ТОО г. Актобе ул,Санкибай батыр 1 в","проспект Санкибай Батыра, 1В, Актобе, Казахстан",57.1260757202377,50.3007235121098,,"0",75,5,"0",,2025-09-03 11:15:08,7084079541,
1702,"ТОО ""Tecnodom Operator"" (Технодом) г. Актобе ул. Промзона 679/12","квартал Промзона, 679/12, Актобе, Казахстан",57.0960288048935,50.3727126238243,,"0",79,5,"0",2025-09-03 11:16:18,2025-09-03 11:16:18,7075055575,
2048,"Бэст Прайс Казахстан ТОО г. Алматы Е-1180, мкр.Кемел, ул. Есим Хана, дом 42 а","улица Есим Хана, 42А, микрорайон Кемел, Алматы, Казахстан",76.9382563681803,43.3681017352496,,"0",72,2,"0",2026-03-02 13:01:39,2026-03-02 13:01:39,1212121212,ФП Есимхана
1740,"FoodMaster-Trade Санкибай батыр, 1г",Санкибай батыр 1г,57.126258,50.297661,,"0",374,5,"0",2025-10-07 14:13:18,2025-10-07 14:13:18,7713918840,
1756,Sinegor-Grain,"Восточная Промышленная зона, проезд 19, строение 7",69.44084,53.277076,,"0",382,13,"0",2025-10-07 17:00:58,2025-10-07 17:00:58,7713918840,
220,Aldar EuroAsia Hospitality ТОО,"улица Айша биби, 38, микрорайон Комсомольский-2, Астана, Казахстан",71.3934325668375,51.1416002836193,,"0",125,1,"0",,2025-09-08 14:49:59,7756870009,
262,Jana Post ТОО Калкаман 5/2,"микрорайон Калкаман, 5/2, Наурызбайский район, Алматы, Казахстан",76.7973044039601,43.2316802878294,,"0",66,2,"0",,2025-09-08 17:34:23,7013788076,
230,Arena S (Арена S) ТОО г. Алматы ул. Закарпатская,"Закарпатская улица, 1, Турксибский район, Алматы, Казахстан",77.0061601325868,43.3604963153606,,"0",65,2,"0",,2025-09-08 16:42:56,7027311005,Сулпак Закарпатская
233,Arena S (Арена S) ТОО г. Алматы ул. Толеби,"улица Толе би, 187, Алматы, Казахстан",76.8996141104507,43.2520982366631,,"0",65,2,"0",,2025-09-08 16:42:40,7089124584,Сулпак Толе би
1715,Тестовый объект1,"2-я Гончарная улица, 107А, Алматы, Казахстан",76.9156311350918,43.273666923433,,"0",359,2,"0",2025-09-29 00:02:29,2025-09-29 00:02:29,7524254242,
1800,"БЭСТ ПРАЙС КАЗАХСТАН ТОО г. Актобе Е - 1123 ул.Батыс-2,д.4Д","проспект Тауелсиздик, 11, Актобе, Казахстан",57.1477752369228,50.2764400663402,,"0",72,5,"0",2025-11-10 09:26:35,2026-05-19 15:44:36,7777476717,Фикс прайс
1741,ТОО GREEN VITAMIN г. Актобе проспект Стрелковой дивизии,"проспект 312-й Стрелковой Дивизии, 44Л, Актобе, Казахстан",57.1689580309821,50.3250678120392,,"0",375,5,"0",2025-10-07 14:19:32,2025-10-07 14:19:32,7710724792,
1757,Кублей ТОО г. Уральск МПК,"улица Рыбокомбинат, 55, квартал Рыбцех, городской акимат Уральск, Западно-Казахстанская область, Казахстан",51.3007627161521,51.2365251200467,,"0",175,29,"0",2025-10-07 17:05:50,2025-10-07 17:05:50,7747128820,
1734,KFC - Central Stadium - Aktobe010127470,"Проспект Абилкайыр-хана, 56д",57.159891,50.292511,,"0",67,5,"0",2025-10-07 13:52:47,2026-02-22 18:33:55,7710724792,
1786,ТОО Бэст Прайс город Атырау Е-1108,мкр Вокзал Маны-5,51.943285,47.127483,,"0",72,7,"0",2025-11-03 16:11:19,2025-11-03 16:11:39,7778700173,
1787,Филиал ТОО Коктем в городе Костанай,"улица Алия Молдагулова 53а, Актобе, Казахстан",57.145285,50.283463,,"0",423,5,"0",2025-11-04 10:16:46,2025-11-04 10:16:46,7777476717,
2045,ЗАММЛЕР КАЗАХСТАН г. Алматы ул. Таланта 40/7 Почтовый Хаб (Бывший Нефтебаза 40а),"улица Талант, 40Б, Алматы, Казахстан",76.9142509298398,43.354372066471,,"0",171,2,"0",2026-03-02 11:49:50,2026-03-02 11:49:50,1212121122,Почтовый Хаб
164,VIP сервис ТОО (Инком) Сарыарқа 8,ул. Сарыарка 8а,71.411052,51.162178,,"0",93,1,"0",2025-08-12 18:27:19,2025-11-13 12:09:47,7015131523,Парк Инн Сарыарка 8
1815,ТОО Бэст Прайс Казахстан ТОО Е-1280,Улица Наримановская 67,63.624168,53.203025,,"0",72,56,"0",2025-11-13 15:41:10,2025-11-13 15:41:10,7011211534,
1816,ТОО LWS Terminal,Улица Буйрат 63А,71.541263,51.160398,,"0",435,1,"0",2025-11-14 10:40:05,2025-11-14 10:40:05,7056026664,
1821,Айт-Отель АО КТСП,Улица Желтоксан 181,76.94039,43.23581,,"0",438,2,"0",2025-11-17 11:21:48,2025-11-17 11:21:48,7011211534,
2050,SARA LOGISTICS AND MOVING ТОО г. Балхаш ул. Ынтымак 10,"улица Ынтымак, 10, Балхаш, Карагандинская область, Казахстан",74.9682417776967,46.8478731512996,,"0",453,40,"0",2026-03-03 12:15:31,2026-03-03 12:15:31,7056026664,Сара логистик Балхаш
2051,ТОО ALINA GROUP г. Костанай Карбышева 8/1,"улица Карбышева, 8/1, Костанай, Казахстан",63.586906429504,53.1985299145203,,"0",387,56,"0",2026-03-03 14:33:00,2026-03-03 14:33:00,7051097981,АЛИНА ГРУПП Костанай
1850,Тест Бактияр,"Гвардейская улица, 3, Аксай, Ростовская область, Россия",39.8631985343286,47.2809494924099,,"0",64,43,"0",2025-11-26 20:22:59,2025-11-26 20:22:59,1111222348,
1851,ТОО Бэст Прайс город Атырау Е-1155,"улица Махамбета Утемисова, 134А, Атырау, Казахстан",51.9278130556509,47.0980551756257,,"0",72,7,"0",2025-11-27 11:41:10,2025-11-27 11:41:10,7778700173,
2052,"ТОО ""Торговый Дом Ордабасы - Кус"" Алматы","проспект Турара Рыскулова, 61Е/2, Алматы, Казахстан",76.9183726246943,43.2926703775001,,"0",475,2,"0",2026-03-03 16:17:23,2026-03-03 16:17:23,1212121212,Дамды Ет Алматы
1790,Объект 2 тест,"улица Достык, 3, Астана, Казахстан",71.4199558972578,51.128593644611,,"0",64,1,"0",2025-11-04 13:31:39,2026-03-03 17:02:38,2345234324,Объект Астана
1919,GRACE ИП,"улица Достык, 9, Астана, Казахстан",71.4250864965933,51.1278279294486,,"0",454,1,"0",2025-12-12 16:44:47,2025-12-12 16:44:47,7056026664,Ресторан Грейс ул.Достык 9
1930,Бэст Прайс Казахстан ТОО г. Актобе Е-1291,Улица Байганина 122А,57.215434,50.29651,,"0",72,5,"0",2025-12-22 14:33:49,2025-12-22 14:33:49,7011211534,
1933,ТОО АНВАР Актау Улица 12 мкр,Улица 12 мкрн,-74.096836,4.615321,,"0",162,4,"0",2025-12-23 15:55:18,2025-12-26 20:00:59,7011211534,
1940,Бэст Прайс Казахстан ТОО г. Актобе Е1085 ул.Сагадата Нурмагамбетова 27,"улица Сагадата Нурмагамбетова, 27, Актобе, Казахстан",57.1516103509651,50.3070747241256,,"0",72,5,"0",2025-12-31 15:44:02,2025-12-31 15:44:02,7777476717,
1942,ФИЛИАЛ ТОО ПРИМА ДИСТРИБЬЮШН В ГОРОДЕ СЕМЕЙ,Улица Шугаева 164,80.231161,50.437316,,"0",456,22,"0",2026-01-05 09:56:35,2026-01-05 09:56:35,7011211534,
2053,Детский мир - Казахстан ТОО г. Актобе Санкибай батыра 74р,"проспект Санкибай Батыра, 74Р, Актобе, Казахстан",57.1542097767254,50.2800602990431,,"0",102,5,"0",2026-03-03 17:05:36,2026-03-03 17:05:36,7088024852,Детский мир мечта
1945,"ТОО ""Technodom Operator"" г. Алматы. ул. Суюнбая 481 З",г. Алматы. ул. Суюнбая 481 З,76.985305,43.355511,,"0",79,2,"0",2026-01-08 10:22:57,2026-01-08 12:56:08,1515151515,
1952,Тест Бактияр УКА,"улица Максима Горького, Усть-Каменогорск, Восточно-Казахстанская область, Казахстан",82.6283651424709,49.9472325267204,,"0",446,30,"0",2026-01-12 10:23:34,2026-01-12 10:23:34,6546546546,
1958,г. Бишкек тестовый,"улица Горького, 142, Бишкек, Кыргызстан",74.6060211949838,42.856870446869,,"0",461,8,"0",2026-01-15 15:02:30,2026-01-15 15:02:30,9961231232,
1959,ОСОО Юнигрупп г. Бишкек ул. М. Горького 142,"улица Горького, 142, Бишкек, Кыргызстан",74.6059671893548,42.8568491298207,,"0",462,8,"0",2026-01-15 15:06:32,2026-01-15 15:06:32,9879879879,
1961,Тест Бактияр Алматы,"улица Султанбека Ходжанова, 2/2, Алматы, Казахстан",76.9077231063136,43.2102752806713,,"0",446,2,"0",2026-01-16 13:59:54,2026-01-16 13:59:54,7777396704,
1973,ТОО Бэст Прайс город Атырау Е-9488,"Улица Каршымбай Ахмедияров, 17В",51.8829,47.075553,,"0",72,7,"0",2026-01-27 10:40:53,2026-01-27 10:40:53,7011211534,
1989,ОсОО АРТВИН ДЕВЕЛОПМЕНТ г. Бишкек Tokyo City,"улица 7 Апреля, 1А, Бишкек, Кыргызстан",74.6344092110839,42.8609784043003,,"0",468,8,"0",2026-02-03 10:41:49,2026-02-03 10:41:49,"0707808802",
1990,ОсОО АРТВИН ДЕВЕЛОПМЕНТ г. Бишкек Hayat,"улица Ахматбека Суюмбаева, 14А, Бишкек, Кыргызстан",74.6226296075298,42.870055222288,,"0",468,8,"0",2026-02-03 10:42:42,2026-02-03 10:42:42,"0707808802",
1991,ОсОО АРТВИН ДЕВЕЛОПМЕНТ г. Бишкек Esentai,"улица Чокана Валиханова, 1/1, Бишкек, Кыргызстан",74.6777976454425,42.8687014920545,,"0",468,8,"0",2026-02-03 10:43:11,2026-02-03 10:43:11,"0707808802",
1992,ОсОО АРТВИН ДЕВЕЛОПМЕНТ г. Бишкек Wilton Park,"Институт Сейсмостойкого Строительства 2, 2, Бишкек, Кыргызстан",74.6298749718319,42.8075816866736,,"0",468,8,"0",2026-02-03 10:43:51,2026-02-03 10:43:51,"0707808802",
1993,ОсОО АРТВИН ДЕВЕЛОПМЕНТ г. Бишкек London Square,"Октябрьский район, Бишкек, Кыргызстан",74.6083852922799,42.8142226310476,,"0",468,8,"0",2026-02-03 10:46:37,2026-02-03 10:46:37,"0707808802",
1994,ОсОО АРТВИН ДЕВЕЛОПМЕНТ г. Бишкек Urpaq Park,"Октябрьский район, Бишкек, Кыргызстан",74.6008754075428,42.8175118806622,,"0",468,8,"0",2026-02-03 10:49:24,2026-02-03 10:49:24,"0707808802",
1995,ОсОО АРТВИН ДЕВЕЛОПМЕНТ г. Бишкек Seoul,"улица Болота Юнусалиева, 92, Бишкек, Кыргызстан",74.623414514403,42.8470888428937,,"0",468,8,"0",2026-02-03 10:53:26,2026-02-03 10:53:26,"0707808802",
2003,ОсОО ГОЛДЕН КОНСТРАКШН г. Бишкек Tokyo,"Октябрьский район, Бишкек, Кыргызстан",74.6337559900795,42.8584491537635,,"0",469,8,"0",2026-02-11 10:13:14,2026-02-11 10:13:14,7707808802,
2006,ТОО Компания Фудмастер-Трэйд в г. Актау,Улица Промзона 1,40.675743,45.457507,,"0",471,4,"0",2026-02-12 11:46:05,2026-02-12 11:47:07,7011211534,
2014,ФМ Азия Молл,"Бишкек, Ленинский район, проспект Чынгыза Айтматова, 3",74.603701,42.875969,,"0",473,8,"0",2026-02-17 10:48:39,2026-02-17 10:48:39,"0707808802",
2016,ТОО Бэст Прайс город Атырау Е-1001,"микрорайон Авангард-3, 9А, Атырау, Казахстан",51.8770805900979,47.0920369462654,,"0",72,7,"0",2026-02-17 16:53:15,2026-02-17 16:53:15,7011211534,
2019,Бэст Прайс Казахстан ТОО г. Актобе Е-1166,Улица Сатпаева 10а,57.151851,50.293029,,"0",72,5,"0",2026-02-19 11:19:00,2026-02-19 11:19:00,7011211534,
2021,Тест Бактияр Астана,"улица Кажымукана, 12А, Астана, Казахстан",71.4677341416106,51.1539441912969,,"0",446,1,"0",2026-02-20 09:38:07,2026-02-20 09:38:07,7777396704,
2054,ИП SE GROUP г. Атырау Кабдолова 40Б,"проспект Зейнолла Кабдолова, 40, Атырау, Казахстан",51.9516792429958,47.0971152253498,,"0",476,7,"0",2026-03-03 17:49:27,2026-03-03 17:49:27,7011211534,SE GROUP
1671,"ТОО ""Tecnodom Operator"" г. Семей ул. Пархоменко","улица Пархоменко, 137А, Семей, область Абай, Казахстан",80.2465745631599,50.4311311191824,,"0",79,22,"0",2025-08-30 16:21:23,2025-08-30 16:21:23,7764233232,"Технодом, Пархоменко 137"
1699,Тесhпоdоm Operaton АО г. Костанай,"Челябинская улица, 32, Костанай, Казахстан",63.5727836605478,53.1972579136888,,"0",79,56,"0",2025-09-02 16:53:22,2025-09-02 16:53:22,7775087486,Технодом Челябинская 32
1700,Тесhпоdоm Operaton АО г. Костанай Аль-Фараби 48,"проспект Аль-Фараби, 48, Костанай, Казахстан",63.6382355198376,53.2121250255571,,"0",79,56,"0",2025-09-02 16:54:01,2025-09-02 16:54:01,7058609982,Технодом Аль-Фараби 48
1704,"ТОО ""Tecnodom Operator"" (Технодом) г. Астана Трасса Астана-Караганда 91/2","трасса Астана - Караганда, 91/2, Казахстан",71.6073927129669,51.1316721842719,,"0",79,1,"0",2025-09-03 11:28:37,2025-09-03 11:28:37,7058179966,Технодом Трасса Астана-Караганда 91/2
1708,"ТОО ""Tecnodom Operator"" (Технодом) г. УКА Казанская, 27","Казанская улица, 27, Усть-Каменогорск, Восточно-Казахстанская область, Казахстан",82.5708445112392,50.0152218121664,,"0",79,30,"0",2025-09-17 11:20:25,2025-09-17 11:20:25,7082494588,Технодом Казанская 27
1755,"ТОО ""Tecnodom Operator"" (Технодом) г. Кокшетау ул. узкая колея 1/1","улица Узкая колея, 1, Кокшетау, Акмолинская область, Казахстан",69.3983555943192,53.3110154784791,,"0",79,13,"0",2025-10-07 16:52:54,2025-10-07 16:52:54,7474030739,"Технодом, Узкая колея 1/1"
1774,"ТОО ТОО ""Tecnodom Operator"" г. УКА",улица Бажова 110,82.592536,49.985015,,"0",79,30,"0",2025-10-10 13:16:35,2025-10-10 13:16:35,7770792878,Технодом Бажова 110
97,"ТОО ""Tecnodom Operator"" (Технодом) г. Актау",промзона 80,51.19815,43.633435,,"0",79,4,"0",,2025-08-08 10:36:43,7083153324,Технодом Промзона
98,"ТОО ""Tecnodom Operator"" (Технодом) г. Атырау",Куттыгай батыр 7,51.963497,47.105419,,"0",79,7,"0",,2025-08-07 19:17:21,7013719595,Технодом Элеваторный
896,Эфес Казахстан г. Караганда ул. Гоголя 75,"улица Гоголя, 75, Караганда, Казахстан",73.1133819383201,49.7992722315025,,"0",223,11,"0",,2025-09-02 18:23:59,7015356988,"Эфес, Гоголя 75"
818,Сүт АО,"улица Академика Бектурова, 139, Павлодар, Казахстан",76.9499220491085,52.2775239790662,,"0",198,17,"0",,2025-08-28 12:04:07,7059865644,АО Сут
1867,АО УСТЬ КАМЕНОГОРСКИЙ ТИТАНОМАГНИЕВЫЙ КОМБИНАТ,"улица Багдата Шаяхметова, 1/1, Усть-Каменогорск, Восточно-Казахстанская область, Казахстан",82.7629990502624,50.0270463003399,,"0",449,30,"0",2025-12-03 13:05:50,2025-12-03 13:05:50,7770792878,УКТМК
1948,Усть-Каменогорская птицефабрика мойка,"сельский округ Касыма Кайсенова, Уланский район, Восточно-Казахстанская область, Казахстан",82.476985,49.869687,,"0",212,30,"0",2026-01-09 14:40:31,2026-01-09 14:40:31,7052142220,"УКПФ, мойка "
1949,Усть-Каменогорская птицефабрика АХС,"сельский округ Касыма Кайсенова, Уланский район, Восточно-Казахстанская область, Казахстан",82.476985,49.869687,,"0",212,30,"0",2026-01-09 14:42:21,2026-01-09 14:42:21,7052142220,УКПФ АХЧ
881,Усть-Каменогорская птицефабрика Производство,"сельский округ Касыма Кайсенова, Уланский район, Восточно-Казахстанская область, Казахстан",82.4681834162308,49.8682126030217,,"0",212,30,"0",,2026-01-09 14:55:31,7052142220,"УКПФ, производство "
